group1,group2,value,weight
A,D,-0.853921545662603,6
B,D,0.630444090228705,2
A,D,-1.06427036597789,10
B,D,0.670867792910545,9
A,D,-0.169624633698355,4
B,D,-0.373397575126593,4
A,D,0.780684091115855,4
B,D,0.290708529708143,5
A,D,-0.445907125777123,1
B,D,0.776559227751928,1
A,D,0.223040845403637,9
B,D,-0.350587611567322,1
A,D,0.235138471732936,3
B,D,-0.347249100457925,4
A,D,-0.881565361422988,1
B,D,-2.32228402477373,7
A,D,0.919158096474861,4
B,D,0.0607894343621552,9
A,D,-0.28055453164054,7
B,D,1.07054517395463,2
A,D,1.84955135343581,7
B,D,-1.89268564322679,8
A,D,1.10428289898654,6
B,D,-1.87068921798591,9
A,D,-0.703391253917948,5
B,D,0.326921301575971,2
A,D,0.744226168295474,9
B,D,1.42656667490153,1
A,D,-1.10432099759776,8
B,D,-1.3337100725973,7
A,D,0.314169416322993,6
B,D,-0.987344086358294,9
A,D,1.11290159171518,7
B,D,-2.19788262267248,7
A,D,1.4645760053587,7
B,D,0.230732664968885,6
A,D,0.642775146357632,6
B,D,1.43485123310411,10
A,D,0.177340522139151,3
B,D,-0.839331573605105,2
A,D,-0.841306854910422,1
B,D,-0.521250952811028,5
A,D,0.315998683636899,1
B,D,0.298366924454712,3
A,D,0.710278676026495,4
B,D,-0.424030791971274,10
A,D,1.07363293583729,10
B,D,0.173113106047172,6
A,D,0.843932761699588,1
B,D,-0.134369858753222,5
A,D,-0.272488677757536,2
B,D,1.07886091028574,7
A,D,1.87519333596224,9
B,D,-0.186592156799104,3
A,D,-1.22872333691121,3
B,D,1.69752140277507,8
A,D,-1.5716383004554,10
B,D,0.667796682434464,7
A,D,-1.0026055021691,4
B,D,-0.336214274596532,2
A,D,-0.333222744520514,10
B,D,-0.963935717895566,5
A,D,0.880406706857586,6
B,D,0.73602181402203,9
A,D,-1.91155050561673,7
B,D,0.444875491101753,7
A,D,1.31997256849705,1
B,D,-0.428420441355763,6
A,D,0.488805278345922,8
B,D,0.696780733292046,4
A,D,0.418159035711237,2
B,D,-1.80097071360807,6
A,D,0.461669351726272,2
B,D,0.056777251318319,10
A,D,-1.16964452535487,3
B,D,-0.946626850288297,3
A,D,-0.408322561039915,2
B,D,2.42277925699583,2
A,D,0.280197305351906,9
B,D,0.530550830653638,4
A,D,-0.51824082285989,8
B,D,1.37102241037268,5
A,D,0.954508625047902,3
B,D,0.609797941399038,2
A,D,-0.974158186219306,10
B,D,-0.491244337682322,10
A,D,-0.566349298098287,2
B,D,-0.658988504486151,2
A,D,-0.94267835217934,10
B,D,-0.104927960666018,10
A,D,-0.401036686462172,5
B,D,-0.64787709309683,4
A,D,0.535251320278461,5
B,D,-2.88950152623053,5
A,D,-1.66709233174356,9
B,D,0.0648289129811944,2
A,D,1.00817288602538,9
B,D,0.675557900917343,6
A,D,-0.915065624935697,2
B,D,-0.0531178265895662,1
A,D,-0.275180338466911,10
B,D,0.0152072908104128,5
A,D,-1.07652983241002,5
B,D,0.680231266823098,1
A,D,-0.980711076823479,8
B,D,-0.0648165103025971,7
A,D,0.919687964811303,1
B,D,0.647599447130599,8
A,D,-0.431179105095621,8
B,D,-2.23805233961973,7
A,D,0.291882425780767,3
B,D,-0.650125664431328,7
A,D,0.175522562940577,10
B,D,0.638302475225942,2
A,D,0.576462011319427,1
B,D,0.177402789844234,3
A,D,0.0501083120813694,7
B,D,0.382343736487065,9
A,D,1.50282405875498,1
B,D,-0.787647649251396,7
A,D,-0.337557724784538,9
B,D,0.279476072073656,8
A,D,0.630632021709446,2
B,D,1.64864061560545,3
A,D,0.462894005745071,3
B,D,-0.0547237931532429,9
A,D,0.672105664721197,4
B,D,1.63105683265799,7
A,D,0.349473082654358,6
B,D,-0.650262986228065,9
A,D,-0.00561967259683772,3
B,D,1.05857228041657,2
A,D,-0.692341481578145,2
B,D,1.70283714737969,7
A,D,0.629628523501286,5
B,D,-1.03549607268826,10
A,D,-0.293349831346107,9
B,D,0.600338719213842,3
A,D,-1.21932048433542,7
B,D,-2.1919641914004,2
A,D,0.2359131970875,8
B,D,0.00497720638896668,8
A,D,2.19681170235509,4
B,D,0.575553998656297,7
A,D,-0.0440652439873186,4
B,D,-1.15861215093108,4
A,D,0.0601206442397636,1
B,D,0.42765533312766,1
A,D,0.0164760832538222,7
B,D,-1.32953905772046,2
A,D,1.92192546849692,9
B,D,0.814120712324515,7
A,D,0.676349050431793,3
B,D,1.86667638005678,7
A,D,-0.331702943666525,10
B,D,-0.371662328465144,7
A,D,0.607329658333091,6
B,D,1.16129865659792,10
A,D,-0.223536710976669,1
B,D,0.578343964018959,10
A,D,-1.16283838555768,1
B,D,-0.921954536994932,7
A,D,-1.8188450635161,8
B,D,0.142342890023778,2
A,D,1.66841390864461,4
B,D,-0.149628305098767,8
A,D,1.11281859518126,1
B,D,-0.978707737707047,10
A,D,-0.723895539298439,5
B,D,-0.449168242172908,5
A,D,1.39363117773134,4
B,D,1.10744786762655,9
A,D,2.10916846214618,7
B,D,0.720207513606931,10
A,D,-0.661962825965785,4
B,D,-1.20054607780409,3
A,D,1.1905772487024,5
B,D,-1.2110461184847,3
A,D,-0.2661002227742,6
B,D,-0.0642943190415122,9
A,D,0.81739092717737,9
B,D,1.94986566646081,1
A,D,-1.81081950708688,4
B,D,0.788707343727273,5
A,D,0.607903328226762,8
B,D,-0.734038902813303,8
A,D,2.84159705011261,9
B,D,0.448721094486802,9
A,D,-0.299324574865307,10
B,D,-0.362398071136904,10
A,D,-0.924871214502191,9
B,D,0.395759597751889,10
A,D,0.281414796760824,2
B,D,0.80940969502082,8
A,D,1.8029408781608,5
B,D,-0.621096993328849,1
A,D,1.20071726704821,5
B,D,-1.56092657688824,10
A,D,-1.18260059482949,6
B,D,0.0212316357417981,7
A,D,0.729333565881418,10
B,D,0.121526868043761,6
A,D,-0.462744371671757,10
B,D,-0.650490765008602,5
A,D,1.39749153365597,1
B,D,-0.68423925333213,2
A,D,0.982465273867904,4
B,D,-0.425003208962834,1
A,D,2.024882756257,8
B,D,-0.901370093297678,10
A,D,-0.594458076119506,6
B,D,0.656419650381669,10
A,D,-0.997569325341753,2
B,D,-0.517856494363803,3
A,D,0.731582950197851,8
B,D,1.03725712321379,1
A,D,0.341343378049176,2
B,D,0.412176638382003,10
A,D,-0.143160807880066,4
B,D,-0.492767870635038,4
A,D,0.0552918845188214,8
B,D,-3.18030404128809,6
A,D,0.632775416119321,7
B,D,0.0523253911944821,3
A,D,-1.5582295854486,6
B,D,0.810248401601142,6
A,D,0.281514872190966,2
B,D,-0.439090626447981,1
A,D,0.593235151898086,2
B,D,0.813520755955668,4
A,D,1.33159357686366,4
B,D,0.143398977653674,7
A,D,-0.712897981705972,9
B,D,0.313520815080586,4
A,D,0.329024745221147,7
B,D,-0.0530275652205276,7
A,D,-0.674856703863394,4
B,D,-0.204214778962503,6
A,D,0.753310357507606,8
B,D,1.35009677551883,1
A,D,-0.116230465951995,9
B,D,-0.417787935770339,4
A,D,-0.860595178535757,8
B,D,0.361360851866884,7
A,D,0.899840444162382,10
B,D,-0.654428744277559,10
A,D,1.12904895389781,3
B,D,-0.774677557860465,10
A,D,-0.948450961094456,3
B,D,-0.0448109597004704,1
A,D,0.453752396507753,7
B,D,1.67127385938834,8
A,D,1.47651969788829,7
B,D,-0.345653226324645,4
A,D,0.676592162866543,8
B,D,0.573650565940877,7
A,D,-0.145365746927721,3
B,D,0.0529052143335846,8
A,D,-0.603867882217304,5
B,D,-0.777312719102031,2
A,D,-0.820071713611686,1
B,D,0.305725899075278,5
A,D,0.766411602308756,9
B,D,1.13554133464907,6
A,D,1.28245776899928,5
B,D,0.263584500114282,2
A,D,0.870439486007677,2
B,D,0.309398546415874,9
A,D,0.434097614638442,2
B,D,0.409773711347032,8
A,D,-0.406606013861703,4
B,D,-2.46625259393935,2
A,D,1.78725170852418,4
B,D,1.60030289033161,5
A,D,1.12535950056428,6
B,D,0.389161243883267,6
A,D,0.864340997092399,5
B,D,-1.27640576175942,10
A,D,-0.812077574880653,9
B,D,-1.97390965987523,4
A,D,-0.922185724989815,9
B,D,0.889536635439331,8
A,D,-1.70167681861642,1
B,D,1.45795522859486,4
A,D,0.91983956584289,10
B,D,-0.742310926210405,10
A,D,-0.135707500065787,4
B,D,-1.71555808304063,2
A,D,1.74747505236301,8
B,D,0.389694021279938,10
A,D,0.552186571052258,1
B,D,0.0264645354700709,1
A,D,0.647403889708764,8
B,D,0.486287241136812,7
A,D,0.726991190350125,6
B,D,1.79350449874894,9
A,D,0.533809258929247,3
B,D,-1.56526221739055,7
A,D,0.931911537664267,6
B,D,-0.647529346315557,7
A,D,-1.48692359666697,6
B,D,1.79484110508799,3
A,D,0.254711679553507,7
B,D,1.41695389448903,2
A,D,1.0798018896286,10
B,D,-0.934858517331547,1
A,D,0.812409045734093,3
B,D,-0.994628696054978,3
A,D,0.215046259883879,2
B,D,-0.224331868851398,4
A,D,-0.261251624262259,3
B,D,1.27472820537293,2
A,D,0.373460621459933,8
B,D,-1.89293647974974,1
A,D,0.817306357418871,3
B,D,0.778182415503321,4
A,D,-0.422393086557557,2
B,D,0.439442321944656,10
A,D,-0.527576098708747,1
B,D,1.09879578824266,9
A,D,-1.35443222434172,1
B,D,-0.466854556609808,4
A,D,-1.01126617019481,7
B,D,-0.0299289996503321,10
A,D,-0.0521812693036433,9
B,D,2.44794695208249,9
A,D,-1.85648092108153,7
B,D,-0.133171051400622,9
A,D,-0.810961896053362,3
B,D,-0.966204729192284,4
A,D,1.33714286213362,9
B,D,-0.652801297035286,4
A,D,-1.31251478102918,7
B,D,0.585359834263984,9
A,D,-0.0993767128815154,5
B,D,-0.521413626452266,5
A,D,0.10810653717251,7
B,D,0.0638106270916904,2
A,D,0.149439814804314,3
B,D,-0.0382745944627436,5
A,D,-0.833033432204133,5
B,D,0.345910320596032,5
A,D,1.27742710659759,2
B,D,-0.0486581791470659,5
A,D,0.244410445041746,9
B,D,0.0594253797339334,7
A,D,0.56964335089984,5
B,D,-0.291856152984989,10
A,D,-1.25866739731098,1
B,D,0.779083764578625,9
A,D,0.403328083655654,2
B,D,1.02205540762644,4
A,D,0.723295147727583,8
B,D,-1.15027388516783,8
A,D,1.04705623188284,10
B,D,-0.998955602423577,9
A,D,-0.319074438722981,4
B,D,1.78131613188885,8
A,D,0.00598429064287972,9
B,D,-2.07087936896396,8
A,D,-0.768468681928135,8
B,D,-0.337104025631763,3
A,D,-0.724267690705557,3
B,D,1.44519693643538,6
A,D,0.345008027670504,8
B,D,-0.0664581275503672,2
A,D,-1.14530951479655,8
B,D,-0.914323629642263,7
A,D,0.405780900651075,1
B,D,-0.795275764217726,5
A,D,-0.0336362373322185,5
B,D,0.535768379384455,3
A,D,0.782473971236998,7
B,D,-0.0964072908050138,1
A,D,-0.847730242401327,7
B,D,1.39870448231419,2
A,D,0.616203054755425,3
B,D,0.0559953516770518,4
A,D,0.607894590706726,10
B,D,-1.71807311462249,9
A,D,0.530502932598514,9
B,D,-0.848517194402111,10
A,D,-0.219905878261136,5
B,D,-0.342894719312457,2
A,D,0.108307542296843,2
B,D,0.464120880381346,6
A,D,0.175533093114748,1
B,D,-1.65917848987833,10
A,D,0.54868481203683,10
B,D,0.361346340174854,3
A,D,1.28108007202701,5
B,D,-0.178822555907038,6
A,D,0.233630518642097,1
B,D,0.810478854959902,1
A,D,-0.826391085490163,3
B,D,-1.82685384922935,7
A,D,0.978614201722007,5
B,D,-0.877590943241963,10
A,D,1.77376074116356,10
B,D,0.977666872169058,6
A,D,-0.903392792772745,1
B,D,1.06962300981412,1
A,D,0.722845077212115,2
B,D,1.19111159811317,6
A,D,-0.276918782815801,3
B,D,1.33534028117988,3
A,D,0.800328904526347,1
B,D,0.820500221852291,8
A,D,-0.7272262421832,4
B,D,-0.754078865275701,5
A,D,0.922606472398063,2
B,D,-2.45179555156181,6
A,D,1.7169996241764,2
B,D,-1.16253685951362,9
A,D,1.052994745214,1
B,D,1.83628009122586,7
A,D,-0.202996325703178,6
B,D,0.651276407783696,8
A,D,0.236844584972982,4
B,D,-0.666990042093854,3
A,D,0.200939518526826,6
B,D,-1.04040715946402,3
A,D,1.47687353453771,4
B,D,-0.615607525995841,4
A,D,0.788049941822699,8
B,D,-1.59399030349203,6
A,D,0.693311650767665,10
B,D,-0.741542688065559,10
A,D,-0.681361392436696,7
B,D,0.0838346535179234,4
A,D,-1.83648458670358,3
B,D,-0.176760958868121,1
A,D,1.25474350363657,5
B,D,-0.455222350122543,2
A,D,-0.0651480612462804,6
B,D,1.17162521701259,7
A,D,-0.217488958050658,10
B,D,1.56699333254888,7
A,D,-0.690012172821196,9
B,D,1.22437023542575,4
A,D,-1.00585977226917,10
B,D,-0.184671840878863,1
A,D,0.449532636126071,8
B,D,1.0454140810647,9
A,D,0.0661033879753617,7
B,D,-1.90424388381345,10
A,D,-0.335711476640837,6
B,D,0.106597352204131,7
A,D,-1.73515717506982,2
B,D,0.0703369561299178,3
A,D,1.84529604302409,5
B,D,-2.43502789250087,1
A,D,-0.155692408476542,8
B,D,2.34879836455394,3
A,D,0.623028509131184,4
B,D,0.682181076486155,2
A,D,-1.10663998854826,4
B,D,-1.14492691073705,1
A,D,0.914280886710316,9
B,D,1.06963324501665,5
A,D,0.66131360525209,5
B,D,1.16803670563055,2
A,D,-0.463656691007363,3
B,D,0.460370074807857,8
A,D,-0.201652632861259,2
B,D,1.38042852501812,7
A,D,-0.767946943025751,5
B,D,-0.75157105176935,2
A,D,-0.912502944625052,4
B,D,-0.966928826850692,10
A,D,-1.85262175678887,4
B,D,1.07897589016659,1
A,D,0.0340202624094469,10
B,D,-0.0571402923077421,10
A,D,-0.428747772770601,10
B,D,1.41852268353483,8
A,D,0.368697065257811,5
B,D,-0.171739363714432,10
A,D,2.31550355211201,7
B,D,-0.701276801456122,3
A,D,-0.164960805488784,2
B,D,0.148557725015094,6
A,D,-0.840724135468146,6
B,D,0.496083743178679,10
A,D,-1.64524044703836,3
B,D,-1.17601329841501,8
A,D,-0.188624249001926,6
B,D,1.82198201564018,6
A,D,-0.4943546722473,7
B,D,-1.26657943498164,7
A,D,0.236175966974217,7
B,D,-1.01039368929107,7
A,D,-0.0714737642623742,5
B,D,2.50478927555385,1
A,D,0.194145367420443,1
B,D,-1.18492714783153,2
A,D,-0.503946480263443,7
B,D,1.96373348141696,2
A,D,-1.02022886638055,3
B,D,1.62440047298555,3
A,D,1.18841355402718,1
B,D,1.83542753027544,5
A,D,-0.294783583636851,6
B,D,-1.26390517321852,1
A,D,-0.115045658857807,5
B,D,0.646652138311059,9
A,D,-0.0435664339733539,1
B,D,-0.950330250783964,8
A,D,0.477060436178499,3
B,D,1.18403909871735,7
A,D,0.46709811659317,7
B,D,0.1776224246652,1
A,D,0.113864840583874,10
B,D,0.786914196554049,9
A,D,1.52377583322455,6
B,D,-0.146309779460454,10
A,D,-0.619673196379368,7
B,D,0.827361650386531,6
A,D,0.189698148740909,1
B,D,-0.559797271307972,7
A,D,1.00665302759809,8
B,D,2.23210771852775,6
A,D,-1.89052760712667,10
B,D,0.00537758341735483,7
A,D,-1.25362445188354,9
B,D,-0.0762678548867136,6
A,D,-0.379619165357363,4
B,D,-0.218729460332821,1
A,D,-0.310754532159279,9
B,D,-2.04320896723155,7
A,D,-0.838998024080721,9
B,D,-0.346057539258157,3
A,D,1.46794037681003,9
B,D,0.289877935081309,10
A,D,0.261174816807894,5
B,D,0.035554108399162,3
A,D,-0.97040058375808,6
B,D,0.476088476471057,1
A,D,0.901893896317232,5
B,D,-0.944804234839808,6
A,D,1.03878283251088,2
B,D,-0.131960865293608,6
A,D,-0.499394506047242,6
B,D,-0.207509639458139,4
A,D,0.5566900303959,8
B,D,0.52818653791578,3
A,D,-0.579601073016057,4
B,D,1.30372182860504,10
A,D,-0.564290217328842,9
B,D,-0.188655374431897,6
A,D,0.0255729017154373,6
B,D,-0.52241084037202,7
A,D,-0.189073825093555,7
B,D,-0.537149754451628,9
A,D,-0.711933290708315,5
B,D,0.912901878517676,7
A,D,0.583977409846202,6
B,D,0.480843746601987,3
A,D,-1.63047929444532,10
B,D,0.530092689904476,4
A,D,-0.458369450020144,1
B,D,0.791065529920932,9
A,D,-0.482766371788329,8
B,D,0.224992201629684,3
A,D,0.121864071571066,3
B,D,-0.647133311498989,1
A,D,-0.453574744327424,3
B,D,-0.71760314850125,2
A,D,-0.227813141649949,1
B,D,-0.377971088216241,1
A,D,-0.146045797550528,2
B,D,0.86893294959562,1
A,D,-2.21401762758836,3
B,D,-0.376382362779105,4
A,D,1.54987001086892,4
B,D,-0.128984584561431,10
A,D,1.18360490340208,1
B,D,1.54771892814215,5
A,D,0.336496172502269,5
B,D,-1.11414603643205,7
A,D,-1.2216890028094,8
B,D,-0.27506721491581,3
A,D,-2.16862904375742,9
B,D,-1.18767511925874,2
A,D,0.362189231383792,5
B,D,0.782090006001604,9
A,D,-0.181558234994059,2
B,D,1.36644764525105,2
A,D,-0.288431205691925,9
B,D,-1.73777589241882,5
A,D,0.695704603204705,6
B,D,-0.0597520688546087,2
A,D,-0.505614214249002,3
B,D,-0.470142823448412,9
A,D,1.37769556560672,8
B,D,-0.0677029279732356,7
A,D,0.478226793619538,9
B,D,0.409070862921704,6
A,D,0.899625281419618,9
B,D,0.542168852789624,9
A,D,-1.66260594744266,7
B,D,-0.651708018938345,2
A,D,-0.922567358581985,4
B,D,0.244689670041563,4
A,D,0.362519886268764,6
B,D,2.51084563104961,10
A,D,0.560357747698649,6
B,D,-0.408010779200549,1
A,D,2.50696332871926,9
B,D,0.878851073990547,5
A,D,-1.06701085131051,5
B,D,-0.293088758403517,8
A,D,0.334799514644462,1
B,D,-0.124059696324058,2
A,D,0.314761206717902,4
B,D,0.607029207429806,10
A,D,-0.385255526440714,2
B,D,-0.211722091019879,7
A,D,1.37681881192271,2
B,D,-0.877777622826816,7
A,D,0.945749938694383,3
B,D,0.262327704303942,8
A,D,-0.0997301460746906,6
B,D,0.130688111578783,6
A,D,-0.967960550145861,6
B,D,2.01644747397381,2
A,D,-0.110035696486117,6
B,D,0.698370205307352,6
A,D,1.2915722945058,10
B,D,0.35427715427692,1
A,D,-0.0486693781334347,7
B,D,-0.00454921395573791,3
A,D,0.29031416647158,2
B,D,0.626102741944367,6
A,D,-0.22797814433957,10
B,D,-0.12295562458089,1
A,D,-1.82515339174559,7
B,D,1.26396493704634,6
A,D,-0.632072176379903,7
B,D,-0.638325811071563,9
A,D,0.759995580968473,8
B,D,1.24765671926781,7
A,D,0.554833127802753,6
B,D,-0.797463753416291,9
A,D,0.0637927618494128,7
B,D,0.430913406659411,9
A,D,0.297344495423507,4
B,D,0.071765938504267,8
A,D,0.579417586785765,5
B,D,0.907284268892,1
A,D,1.25007545548484,2
B,D,0.784965006642629,7
A,D,0.197634351806071,7
B,D,-0.950969437351015,1
A,D,0.858079690542177,1
B,D,-0.176276013258447,9
A,D,0.452471351215717,6
B,D,-1.20049654975766,8
A,D,-0.0341498112867291,6
B,D,-0.274026243570501,1
A,D,0.405918424035726,9
B,D,-1.29602221552357,10
A,D,1.75082927307036,9
B,D,3.33355407917251,2
A,D,-2.15324611812442,4
B,D,2.16503468868279,2
A,D,0.638339001033053,2
B,D,2.44684729162794,6
A,D,0.546525740917579,2
B,D,0.00833442190443607,7
A,D,-1.45610879334021,8
B,D,-0.211495193585071,10
A,D,-1.56943373453355,5
B,D,-1.03779665374874,8
A,D,-0.212502062936909,7
B,D,0.81556570620298,5
A,D,-0.374445476805543,4
B,D,0.465190949574666,8
A,D,-1.308687912391,7
B,D,0.459775375360976,7
A,D,-2.14266884503813,2
B,D,0.351897213768189,4
A,D,-0.513203443869747,9
B,D,-0.156427793355828,10
A,D,-1.15640377048644,10
B,D,-2.23980613018566,4
A,D,0.372839846561669,5
B,D,2.23975034687825,4
A,D,0.189056119259481,4
B,D,1.0588553535091,5
A,D,1.50806074290344,7
B,D,-0.0274280120482061,4
A,D,0.90592238675993,4
B,D,1.2520677348665,10
A,D,-0.144942598896712,4
B,D,0.00777496436394934,4
A,D,-0.418995250285192,6
B,D,-0.0486804195395927,7
A,D,1.81432236020695,10
B,D,-1.12569406312021,8
A,D,0.294974167905869,8
B,D,-0.233928219476655,5
A,D,-1.08179158677911,7
B,D,-0.457549984000832,7
A,D,-0.633172062800374,4
B,D,-1.40301926492326,5
A,D,0.862246621632857,2
B,D,0.337752764900731,5
A,D,-1.60591541793149,3
B,D,1.17931264846563,2
A,D,-1.05143200182009,4
B,D,0.992010365976749,9
A,D,0.0357058993589147,4
B,D,1.15592968936272,5
A,D,-0.584966026384717,6
B,D,0.0252965943287524,6
A,D,-1.77840381672033,2
B,D,1.53284657536925,8
A,D,-0.929553353165444,10
B,D,-0.157138876649141,8
A,D,1.04385168925833,3
B,D,-1.22759061488058,10
A,D,-0.435755875883366,3
B,D,-1.36508125094807,8
A,D,0.885916191660784,7
B,D,0.0498651201907372,10
A,D,-0.265834765225986,6
B,D,1.78748198000817,2
A,D,1.79857459840644,4
B,D,0.516543321522013,9
A,D,1.3477251965107,3
B,D,-1.0324579463967,5
A,D,0.33605655540107,10
B,D,1.54822241295563,3
A,D,-0.332412542237914,5
B,D,-0.121633969169773,7
A,D,-2.03965978716871,2
B,D,-0.482690704682732,7
A,D,0.352468989737641,2
B,D,0.173605470921778,5
A,D,-1.10841611318972,9
B,D,-0.492027641757678,2
A,D,-0.715755929063446,5
B,D,0.0832886938030534,5
A,D,-0.311283443090616,2
B,D,-0.0537595971135559,5
A,D,-0.587593854027813,10
B,D,0.72241249477348,1
A,D,-0.675909695439923,9
B,D,1.02327420033437,9
A,D,1.2718290922643,7
B,D,-0.257122200792724,6
A,D,0.797793147955424,9
B,D,1.10169208521988,5
A,D,0.292926860918206,10
B,D,1.74286975933933,5
A,D,1.59901683028022,8
B,D,-0.685074971482115,7
A,D,-0.321940584821995,2
B,D,1.37466780939019,5
A,D,0.694063872153912,3
B,D,1.90444479275886,9
A,D,0.608285713746153,7
B,D,-1.29577610824048,9
A,D,0.1996414501128,1
B,D,-0.333802437920062,10
A,D,0.869139727418149,2
B,D,-1.65571909693531,10
A,D,1.35653765705429,8
B,D,0.680182597814692,2
A,D,-0.181959520235187,7
B,D,0.947294376206608,4
A,D,1.12671779328469,2
B,D,-0.849594024096225,9
A,D,1.03654359658888,10
B,D,0.135644835522645,9
A,D,-1.19103246051265,7
B,D,0.836184707411323,4
A,D,-0.856608830201862,3
B,D,1.58436614391474,10
A,D,-0.272232298928531,9
B,D,0.506546263599795,7
A,D,0.504002696867725,6
B,D,1.58336311629573,6
A,D,1.13053729795846,3
B,D,-1.60064492378295,7
A,D,0.658247326950787,2
B,D,-0.842945645553017,6
A,D,0.188262633641391,3
B,D,-0.173669608175113,9
A,D,0.910149562546392,9
B,D,0.654283638336411,4
A,D,-0.748502349137807,2
B,D,-0.177345451869925,5
A,D,1.71468889111554,2
B,D,0.403467964452307,6
A,D,-1.10900973166737,8
B,D,-0.363232619867465,9
A,D,-0.958461506320284,6
B,D,-0.745278624299122,1
A,D,-1.31040510403097,2
B,D,-0.0905323347366399,6
A,D,-1.6678129608133,6
B,D,-0.818805109084541,3
A,D,-0.0159038739838614,4
B,D,0.496611233454478,4
A,D,1.42591057053705,9
B,D,-0.201169374403517,7
A,D,-0.251573464481939,10
B,D,-0.083955839537082,2
A,D,0.0473875498791752,6
B,D,-0.0937764229778181,3
A,D,-1.66929844629612,1
B,D,-0.804314333169643,5
A,D,-0.577961037141141,4
B,D,-1.56190294294781,8
A,D,0.322350487385466,6
B,D,1.25220232450822,9
A,D,-0.971239985560758,8
B,D,-0.220708554485178,5
A,D,0.637020048972889,4
B,D,1.17790084417748,10
A,D,-0.558145597060962,9
B,D,-0.921688122817741,9
A,D,-0.476490728023184,9
B,D,1.07098236698353,2
A,D,0.0442144828135626,5
B,D,0.201744991590307,9
A,D,0.858125172904301,8
B,D,-1.59378699058885,1
A,D,-0.121093812934868,1
B,D,-1.19189437648595,8
A,D,0.261634096385178,7
B,D,0.392703497404474,1
A,D,-1.02005745771024,6
B,D,-0.398039690522596,1
A,D,0.15381365429519,6
B,D,-2.46664720512532,2
A,D,0.659588689572541,8
B,D,0.679192376644222,5
A,D,0.0434092190977585,7
B,D,0.756408175841251,2
A,D,0.0328183727980518,4
B,D,-1.7032306953289,3
A,D,-1.89887635918646,2
B,D,-0.64349199148152,8
A,D,-2.93192015101435,7
B,D,0.562444046600179,9
A,D,-0.863685920309327,9
B,D,-0.438608421940947,10
A,D,2.55817125145779,1
B,D,-0.460714248520094,3
A,D,-1.11842347276898,10
B,D,3.357021308911,4
A,D,0.79247635914919,1
B,D,0.307994408305647,4
A,D,-2.341434002874,3
B,D,1.16715306661645,10
A,D,0.147313259383444,1
B,D,-0.125230545175697,3
A,D,0.665190605170976,8
B,D,-0.204335579538911,4
A,D,-0.271073782926498,3
B,D,0.732017182843333,4
A,D,-0.780044066949364,8
B,D,-2.49157846573684,5
A,D,-0.729874198894633,6
B,D,0.41501015088517,10
A,D,-0.700511438946811,3
B,D,-1.6070760297882,9
A,D,-1.84199818566219,9
B,D,1.82753323828691,1
A,D,0.660421942138328,5
B,D,-1.78737359840074,1
A,D,-0.0831420474371832,4
B,D,-1.02190651880814,8
A,D,-0.147221085769491,8
B,D,0.418723839219892,4
A,D,-0.038212845281581,6
B,D,-0.313879310763034,5
A,D,0.536793918879229,5
B,D,-0.310586722210078,3
A,D,1.44594534559059,9
B,D,-1.35359656657544,2
A,D,-1.34005974788513,2
B,D,-0.305933039307297,1
A,D,0.2542088134669,5
B,D,1.19650970985479,5
A,D,1.44718099872197,6
B,D,-0.931909011102047,9
A,D,-0.0410774678042819,10
B,D,0.382013081567873,5
A,D,0.98753971547468,9
B,D,-0.384546660401494,6
A,D,-0.175588149121397,5
B,D,-1.04199683299475,7
A,D,-0.427286074337211,6
B,D,-0.525829962926577,10
A,D,-0.83530726748586,7
B,D,-0.393745485373736,1
A,D,1.02884982638799,5
B,D,0.533220998883525,7
A,D,-0.067008678192989,7
B,D,-0.32651559787836,2
A,D,2.01213841363184,1
B,D,-1.2212316950124,1
A,D,-0.146397210331981,3
B,D,1.62719729151519,6
A,D,-0.303960915748811,3
B,D,2.06199587300647,9
A,D,-1.12710095281131,4
B,D,2.3644910149903,1
A,D,1.4941918425154,6
B,D,-0.579940563542504,8
A,D,-0.410328317932203,6
B,D,-1.56375080708883,1
A,D,1.50302956401743,9
B,D,-0.231908201534505,9
A,D,-0.752897068529242,5
B,D,0.356925058425039,1
A,D,1.17695201247222,10
B,D,0.241084898066081,9
A,D,1.51832361675148,7
B,D,-0.489409204195885,5
A,D,0.930414749942147,10
B,D,-0.162247037214878,9
A,D,0.949017145221044,7
B,D,1.8114541277948,4
A,D,1.03323866017468,6
B,D,-0.0138628227962268,6
A,D,-1.33451783392214,4
B,D,-0.988621455270224,3
A,D,0.935064631883249,10
B,D,-0.303123246787401,7
A,D,-0.445028918225558,10
B,D,0.253979599566138,2
A,D,0.399860028226807,4
B,D,0.482615692776943,4
A,D,1.08766237293658,3
B,D,-0.930535158955006,9
A,D,-0.258861708435076,2
B,D,-1.05612918400586,1
A,D,0.271868840506408,4
B,D,0.149050019646713,8
A,D,0.872483171652817,1
B,D,0.0128180023820297,3
A,D,0.290939585036936,4
B,D,1.13618481770055,4
A,D,0.782113948690611,10
B,D,0.468426478226521,4
A,D,1.27162025810116,6
B,D,-0.0380446805405246,5
A,D,0.688736345177372,7
B,D,-0.0860244256529576,1
A,D,0.642533688828588,5
B,D,0.672224643830086,1
A,D,-0.208481227018581,1
B,D,-1.33925539097588,10
A,D,-1.6833998504628,2
B,D,0.467770466060349,6
A,D,0.653401456000074,4
